job_id,job_title,extracted_skills,experience_level,extracted_job_skills_count,role_category,extracted_requirements,extracted_responsibilities
553ddb65-5637-4f2d-b93d-93d5a062d58d,data scientist,"scikit-learn, scrum, machine learning, python, r, sql",,6,researcher,teknis wajib menguasai scikitlearn scrum machine learning python r serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
d8973a14-4649-4e74-b734-a3cb70a49d10,data analyst,"statistika, powerbi, scrum, problem solving, python, r, tensorflow",entry level,7,data analyst,teknis wajib menguasai statistika powerbi scrum problem solving python r serta tensorflow memiliki kemampuan problem solving yang baik sangat diutamakan,
1de21786-9e8e-419f-99ef-d360e3f91638,devops engineer,"jira, docker, redis, komunikasi, node.js",,5,devops / cloud engineer,teknis wajib menguasai jira docker redis komunikasi serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
243f8b4d-85a7-43c6-9615-0aeb8fbfe13b,data scientist,"jira, statistika, negosiasi, python, tableau",senior level,5,researcher,teknis wajib menguasai jira statistika negosiasi python serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
b98fcc0c-b22e-4cb8-a372-076104bb365b,backend developer,"git, negosiasi, vue.js, python, nuxt.js",senior level,5,backend developer,teknis wajib menguasai git negosiasi vuejs python serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
b7249dad-b820-4ee2-92ec-abdab05de737,it recruiter,"negosiasi, problem solving, strategic planning, project management",entry level,4,hr / recruiter,teknis wajib menguasai negosiasi problem solving strategic planning serta project management memiliki kemampuan problem solving yang baik sangat diutamakan,
df153a14-3338-4791-84ca-b93d9d3de7a5,ui/ux designer,"adobe illustrator, design system, strategic planning, user research, prototyping",entry level,5,ux / ui designer,teknis wajib menguasai adobe illustrator design system strategic planning user research serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
5eebf7a0-0196-422e-b527-8ed9afd176bb,product manager,"project management, jira, scrum, negosiasi, leadership, problem solving, komunikasi",,7,product manager,teknis wajib menguasai project management jira scrum negosiasi leadership problem solving serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
7641fd61-a5a5-461c-a833-eb030ca1ba33,product manager,"negosiasi, project management, agile, strategic planning",senior level,4,product manager,teknis wajib menguasai negosiasi project management agile serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
362898e9-a505-47b8-8105-4ca7a43f8776,ui/ux designer,"photoshop, design system, leadership, wireframing, user research, prototyping",,6,ux / ui designer,teknis wajib menguasai photoshop design system leadership wireframing user research serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
ea7c9df8-c6ce-4cac-9458-e83b3eccc69f,it recruiter,"problem solving, project management, agile, strategic planning",,4,hr / recruiter,teknis wajib menguasai problem solving project management agile serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
f1b9da69-d63b-465d-ad18-a37c46681854,full stack developer,"docker, project management, python, typescript",entry level,4,fullstack developer,teknis wajib menguasai docker project management python serta typescript memiliki kemampuan problem solving yang baik sangat diutamakan,
5d885f15-e11d-4dda-aa70-15d6e44a3c53,backend developer,"docker, jira, git, typescript, agile, nuxt.js",senior level,6,backend developer,teknis wajib menguasai docker jira git typescript agile serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
8a6364b6-ac9e-4455-ac84-dc595f4c865f,data scientist,"statistika, powerbi, machine learning, leadership, r, tableau",senior level,6,researcher,teknis wajib menguasai statistika powerbi machine learning leadership r serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
667849f6-c7bf-4e6d-a5a6-607c9f6ad665,product manager,"project management, jira, scrum, leadership, strategic planning, agile, komunikasi",,7,product manager,teknis wajib menguasai project management jira scrum leadership strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
c3e7bb81-3287-467d-bbef-18ec3031a768,ui/ux designer,"ui/ux, photoshop, scrum, design system, wireframing, prototyping",,6,ux / ui designer,teknis wajib menguasai uiux photoshop scrum design system wireframing serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
88049c95-667a-419b-b9f7-8cccf8efc1c0,it recruiter,"leadership, strategic planning, agile, problem solving, komunikasi",,5,hr / recruiter,teknis wajib menguasai leadership strategic planning agile problem solving serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
3ba165e7-f744-480b-92d3-91f881b026f2,devops engineer,"javascript, node.js, problem solving, agile, mongodb, redis",,6,devops / cloud engineer,teknis wajib menguasai javascript nodejs problem solving agile mongodb serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
8af2dc50-75d2-4b9f-8e19-b6f14720b731,full stack developer,"project management, react, git, typescript, vue.js, python, strategic planning, nuxt.js",,8,fullstack developer,teknis wajib menguasai project management react git typescript vuejs python strategic planning serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
94c2ac19-7d36-4e6c-9c8a-bae98cc371af,full stack developer,"postgresql, docker, javascript, problem solving, python, redis, nuxt.js",,7,fullstack developer,teknis wajib menguasai postgresql docker javascript problem solving python redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
04230224-615f-46e2-9ef6-f81eacf11009,it recruiter,"jira, scrum, negosiasi, strategic planning, agile, komunikasi",,6,hr / recruiter,teknis wajib menguasai jira scrum negosiasi strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
b378d133-4434-4aea-912c-0ac316f406e5,data scientist,"statistika, machine learning, data visualization, agile",,4,researcher,teknis wajib menguasai statistika machine learning data visualization serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
43370dc2-66f3-4e80-a589-bc36b11e621d,it recruiter,"project management, scrum, negosiasi, problem solving, strategic planning, agile",entry level,6,hr / recruiter,teknis wajib menguasai project management scrum negosiasi problem solving strategic planning serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
42f08891-806d-4b14-924e-86b42c5300c3,devops engineer,"postgresql, docker, git, fastapi, scrum, negosiasi, mongodb",,7,devops / cloud engineer,teknis wajib menguasai postgresql docker git fastapi scrum negosiasi serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
3f069a11-d756-4430-a47e-a76afab2e598,it recruiter,"project management, jira, scrum, leadership, strategic planning, komunikasi",entry level,6,hr / recruiter,teknis wajib menguasai project management jira scrum leadership strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
d9c146f3-2187-4e6f-8eb2-40e107fe0e53,data analyst,"project management, data visualization, machine learning, negosiasi, r, sql, tableau",senior level,7,data analyst,teknis wajib menguasai project management data visualization machine learning negosiasi r sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
0813e45b-555c-46ce-88b2-99a84fff0825,product manager,"problem solving, komunikasi, agile, project management",,4,product manager,teknis wajib menguasai problem solving komunikasi agile serta project management memiliki kemampuan problem solving yang baik sangat diutamakan,
2a768f38-085b-4420-bbf3-a9bb0592ae28,product manager,"negosiasi, problem solving, komunikasi, leadership",senior level,4,product manager,teknis wajib menguasai negosiasi problem solving komunikasi serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
f72f1037-f200-45ec-98ac-1b2ff5228bb1,ui/ux designer,"project management, ui/ux, wireframing, user research, komunikasi",senior level,5,ux / ui designer,teknis wajib menguasai project management uiux wireframing user research serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
449e76ca-3866-4d5c-9baf-54ed2789c625,ui/ux designer,"adobe illustrator, wireframing, user research, figma, komunikasi",,5,ux / ui designer,teknis wajib menguasai adobe illustrator wireframing user research figma serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
e68b2957-44ab-49e8-9439-21d7b25e8e09,data scientist,"jira, data visualization, strategic planning, tensorflow, sql",,5,researcher,teknis wajib menguasai jira data visualization strategic planning tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
b539d3a2-3418-4a5d-bfce-985b295a02c5,data scientist,"statistika, scikit-learn, machine learning, leadership, python, tableau",senior level,6,researcher,teknis wajib menguasai statistika scikitlearn machine learning leadership python serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
5019b29e-b00d-4e76-abfa-9713729ad9eb,ui/ux designer,"project management, design system, user research, figma, prototyping",senior level,5,ux / ui designer,teknis wajib menguasai project management design system user research figma serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
79ea3aa5-2dfa-4452-908b-f75f47526690,machine learning engineer,"jira, scikit-learn, python, sql, pandas",,5,data scientist / ml engineer,teknis wajib menguasai jira scikitlearn python sql serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
6226b645-869e-4f76-af88-e4ca789c9699,devops engineer,"postgresql, javascript, fastapi, python, komunikasi, node.js, nuxt.js",,7,devops / cloud engineer,teknis wajib menguasai postgresql javascript fastapi python komunikasi nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
5ec32428-2bc3-4792-b6b5-a359936e1428,data scientist,"project management, statistika, strategic planning, r, tableau",entry level,5,researcher,teknis wajib menguasai project management statistika strategic planning r serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
7f5a961f-69ce-46f4-8bd7-61820bff4783,product manager,"jira, leadership, problem solving, agile, komunikasi",entry level,5,product manager,teknis wajib menguasai jira leadership problem solving agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
76b7e46d-5240-4ea3-aedc-2dde265616ff,full stack developer,"postgresql, javascript, typescript, vue.js, python, agile, problem solving, redis",,8,fullstack developer,teknis wajib menguasai postgresql javascript typescript vuejs python agile problem solving serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
e61a450d-e87f-4c7a-b8e0-e44a93b0c3f5,backend developer,"project management, javascript, react, git, fastapi, scrum, vue.js, nuxt.js",,8,backend developer,teknis wajib menguasai project management javascript react git fastapi scrum vuejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
0b395388-f6ec-407d-80a7-7740516eb6b5,full stack developer,"project management, react, git, fastapi, vue.js, redis, komunikasi",,7,fullstack developer,teknis wajib menguasai project management react git fastapi vuejs redis serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
b29b9315-56c6-43d8-ab51-e1829fb3d170,data analyst,"statistika, data visualization, machine learning, negosiasi, strategic planning, sql",,6,data analyst,teknis wajib menguasai statistika data visualization machine learning negosiasi strategic planning serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
220f5995-54e3-47ba-9e00-dbf72ea9e9c2,machine learning engineer,"jira, powerbi, data visualization, leadership, python, tensorflow, sql",,7,data scientist / ml engineer,teknis wajib menguasai jira powerbi data visualization leadership python tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
931e79c9-4d12-4ccf-b963-5e93288b807d,data analyst,"project management, machine learning, leadership, r, tensorflow",,5,data analyst,teknis wajib menguasai project management machine learning leadership r serta tensorflow memiliki kemampuan problem solving yang baik sangat diutamakan,
b0ac83a9-dfc6-462f-9fb0-5ce62fb9b99b,machine learning engineer,"data visualization, pandas, jira, r",,4,data scientist / ml engineer,teknis wajib menguasai data visualization pandas jira serta r memiliki kemampuan problem solving yang baik sangat diutamakan,
41f4e4a2-e700-44ca-b16e-30f566ff9b63,frontend developer,"docker, vue.js, python, redis, agile, mongodb, komunikasi, node.js",entry level,8,frontend developer,teknis wajib menguasai docker vuejs python redis agile mongodb komunikasi serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
c346dde1-3ece-42d4-a840-94d1aec11716,it recruiter,"scrum, negosiasi, leadership, strategic planning, komunikasi",,5,hr / recruiter,teknis wajib menguasai scrum negosiasi leadership strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
5e76eaa0-75df-4452-90aa-9104160c4a97,data analyst,"statistika, powerbi, scikit-learn, python, strategic planning, sql, tableau",entry level,7,data analyst,teknis wajib menguasai statistika powerbi scikitlearn python strategic planning sql serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
dda540ca-35da-4ba6-99ec-9d85d7d9bdd6,devops engineer,"negosiasi, fastapi, python, docker",,4,devops / cloud engineer,teknis wajib menguasai negosiasi fastapi python serta docker memiliki kemampuan problem solving yang baik sangat diutamakan,
7dd0c28f-d6d8-4731-a1e7-f253d27dcb6c,it recruiter,"project management, negosiasi, leadership, strategic planning, agile, komunikasi",,6,hr / recruiter,teknis wajib menguasai project management negosiasi leadership strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
27122a06-70d4-4760-8850-ccb8f2a98216,backend developer,"project management, javascript, docker, vue.js, redis",,5,backend developer,teknis wajib menguasai project management javascript docker vuejs serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
df60e293-4995-4a6c-9f46-b9f703860de1,full stack developer,"jira, fastapi, typescript, strategic planning, redis, nuxt.js",entry level,6,fullstack developer,teknis wajib menguasai jira fastapi typescript strategic planning redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
2772eef8-e5c3-4c7a-a4de-1c1728d5d2c0,ui/ux designer,"project management, ui/ux, photoshop, wireframing, komunikasi",,5,ux / ui designer,teknis wajib menguasai project management uiux photoshop wireframing serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
8a01750c-68ff-47d6-86e7-3eea2e8bdf75,data analyst,"komunikasi, scikit-learn, data visualization, scrum, sql",senior level,5,data analyst,teknis wajib menguasai komunikasi scikitlearn data visualization scrum serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
81205cfa-269a-4e0c-a2d3-88f0d9940c7a,full stack developer,"fastapi, vue.js, strategic planning, mongodb, nuxt.js",,5,fullstack developer,teknis wajib menguasai fastapi vuejs strategic planning mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
cad8fc48-3924-4da7-b40d-6e752df2f80f,backend developer,"react, git, typescript, problem solving, node.js, nuxt.js",entry level,6,backend developer,teknis wajib menguasai react git typescript problem solving nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
49362165-8bf2-4ee1-84d6-35817ac0fcde,devops engineer,"javascript, react, git, fastapi, negosiasi, vue.js, python, strategic planning",,8,devops / cloud engineer,teknis wajib menguasai javascript react git fastapi negosiasi vuejs python serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
03579fa6-03d1-442c-88b2-21aa75ccbc16,frontend developer,"project management, problem solving, vue.js, redis, node.js, nuxt.js",,6,frontend developer,teknis wajib menguasai project management problem solving vuejs redis nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
dca3b7ad-0187-4145-ab57-6a5e32c910a0,machine learning engineer,"tensorflow, pandas, scrum, r",,4,data scientist / ml engineer,teknis wajib menguasai tensorflow pandas scrum serta r memiliki kemampuan problem solving yang baik sangat diutamakan,
35b9b73c-52bc-4e30-bf03-3534b8cd2eb0,full stack developer,"docker, react, fastapi, vue.js, leadership, mongodb, komunikasi",,7,fullstack developer,teknis wajib menguasai docker react fastapi vuejs leadership mongodb serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
43fc0285-80e4-47d1-b13d-5a00b48972af,frontend developer,"nuxt.js, docker, strategic planning, typescript",,4,frontend developer,teknis wajib menguasai nuxtjs docker strategic planning serta typescript memiliki kemampuan problem solving yang baik sangat diutamakan,
f3a0b727-247c-41cd-86cf-8cde585bea79,devops engineer,"docker, git, typescript, vue.js, strategic planning",senior level,5,devops / cloud engineer,teknis wajib menguasai docker git typescript vuejs serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
35fe7479-d567-44a5-9c91-854a656571ca,ui/ux designer,"project management, photoshop, adobe illustrator, design system, agile, figma, prototyping",,7,ux / ui designer,teknis wajib menguasai project management photoshop adobe illustrator design system agile figma serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
bad48b1b-89d0-4c39-b311-f7448f3033d2,backend developer,"docker, react, typescript, negosiasi, redis",,5,backend developer,teknis wajib menguasai docker react typescript negosiasi serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
d5a69086-3d34-44ea-b9fb-e50ccd5a2ddc,backend developer,"docker, problem solving, python, mongodb, nuxt.js",senior level,5,backend developer,teknis wajib menguasai docker problem solving python mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
142f1e90-d959-43ab-865f-f61213e3632c,backend developer,"project management, git, vue.js, redis, node.js, nuxt.js",,6,backend developer,teknis wajib menguasai project management git vuejs redis nodejs serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
c0c93772-e0f3-46ce-9f21-96cde2cec4ae,frontend developer,"postgresql, project management, javascript, jira, fastapi, vue.js",senior level,6,frontend developer,teknis wajib menguasai postgresql project management javascript jira fastapi serta vuejs memiliki kemampuan problem solving yang baik sangat diutamakan,
d4d70ccf-a208-4b10-ad14-40e925d55464,data analyst,"statistika, data visualization, machine learning, agile, r, tensorflow, pandas",,7,data analyst,teknis wajib menguasai statistika data visualization machine learning agile r tensorflow serta pandas memiliki kemampuan problem solving yang baik sangat diutamakan,
88c45480-db36-4ed9-b90f-332032f8898d,it recruiter,"problem solving, jira, agile, leadership",,4,hr / recruiter,teknis wajib menguasai problem solving jira agile serta leadership memiliki kemampuan problem solving yang baik sangat diutamakan,
a46d53e8-74f4-4408-aa8a-6e36cb61bd06,product manager,"jira, problem solving, strategic planning, agile, leadership, komunikasi",,6,product manager,teknis wajib menguasai jira problem solving strategic planning agile leadership serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
15c46f41-dc40-478f-bcbd-6eee417f9770,backend developer,"postgresql, react, negosiasi, strategic planning, redis",,5,backend developer,teknis wajib menguasai postgresql react negosiasi strategic planning serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
1d3f0be3-f573-45de-9bfa-baf84b75d4b7,product manager,"project management, scrum, negosiasi, leadership, problem solving, komunikasi",senior level,6,product manager,teknis wajib menguasai project management scrum negosiasi leadership problem solving serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
f1ea9216-5489-4522-96d6-bf18ac1f2766,backend developer,"javascript, docker, jira, react, vue.js, leadership, mongodb, nuxt.js",,8,backend developer,teknis wajib menguasai javascript docker jira react vuejs leadership mongodb serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
bb3adda8-5c4b-4cb6-8618-6dd324491a20,product manager,"project management, jira, scrum, agile, komunikasi",,5,product manager,teknis wajib menguasai project management jira scrum agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
3ec5d113-cfd2-4616-a453-35f49d16a0a7,full stack developer,"javascript, docker, jira, git, mongodb, komunikasi, redis",,7,fullstack developer,teknis wajib menguasai javascript docker jira git mongodb komunikasi serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
0b46de42-c531-4411-8ad8-ebce3679d175,backend developer,"postgresql, redis, python, scrum",,4,backend developer,teknis wajib menguasai postgresql redis python serta scrum memiliki kemampuan problem solving yang baik sangat diutamakan,
52715939-0442-48fc-bb4b-ca62fabe24db,data analyst,"scikit-learn, data visualization, scrum, strategic planning, r, tensorflow, sql",senior level,7,data analyst,teknis wajib menguasai scikitlearn data visualization scrum strategic planning r tensorflow serta sql memiliki kemampuan problem solving yang baik sangat diutamakan,
1f26f768-b2d8-40d8-9b7a-d8b6277e73ce,ui/ux designer,"jira, adobe illustrator, design system, problem solving, user research, prototyping",senior level,6,ux / ui designer,teknis wajib menguasai jira adobe illustrator design system problem solving user research serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
15724381-a319-4d28-9122-5a4deb0bbb8e,data scientist,"powerbi, leadership, r, pandas, tableau",,5,researcher,teknis wajib menguasai powerbi leadership r pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
1aabb4f3-dcf4-44d3-93b4-2174c5a1c345,it recruiter,"project management, negosiasi, problem solving, strategic planning, agile, komunikasi",,6,hr / recruiter,teknis wajib menguasai project management negosiasi problem solving strategic planning agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
2b176dfe-8afc-4bdd-83ba-62dd43b489f7,ui/ux designer,"ui/ux, adobe illustrator, scrum, design system, agile, user research, figma, prototyping",,8,ux / ui designer,teknis wajib menguasai uiux adobe illustrator scrum design system agile user research figma serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
7c00cbd4-e153-4d88-a169-566b61f11779,frontend developer,"postgresql, javascript, vue.js, python, problem solving, agile, redis",senior level,7,frontend developer,teknis wajib menguasai postgresql javascript vuejs python problem solving agile serta redis memiliki kemampuan problem solving yang baik sangat diutamakan,
25505ecd-2913-4c98-97b2-1d25e2514844,backend developer,"javascript, python, redis, komunikasi, node.js",,5,backend developer,teknis wajib menguasai javascript python redis komunikasi serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
09c222de-2d1c-4cf5-8c9d-21f084930865,it recruiter,"jira, scrum, problem solving, leadership, agile, komunikasi",entry level,6,hr / recruiter,teknis wajib menguasai jira scrum problem solving leadership agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
f6d4bcc2-5eb1-4697-b5b6-87d95810d626,product manager,"project management, jira, negosiasi, leadership, strategic planning, agile",,6,product manager,teknis wajib menguasai project management jira negosiasi leadership strategic planning serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
8c1a223e-1902-4e5e-bf6b-8865ff090da1,devops engineer,"postgresql, react, fastapi, typescript, agile, redis, node.js",,7,devops / cloud engineer,teknis wajib menguasai postgresql react fastapi typescript agile redis serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
36e8fe8f-0b07-4b9f-ae6d-b3963d0731ba,ui/ux designer,"project management, komunikasi, photoshop, adobe illustrator, user research, prototyping",,6,ux / ui designer,teknis wajib menguasai project management komunikasi photoshop adobe illustrator user research serta prototyping memiliki kemampuan problem solving yang baik sangat diutamakan,
dba394ca-d0b1-4510-abe6-c65eaa0fedd8,it recruiter,"project management, scrum, leadership, problem solving, komunikasi",entry level,5,hr / recruiter,teknis wajib menguasai project management scrum leadership problem solving serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
4b4c802b-781b-4bc9-81cf-3e3abca87be2,it recruiter,"project management, scrum, negosiasi, leadership, problem solving",senior level,5,hr / recruiter,teknis wajib menguasai project management scrum negosiasi leadership serta problem solving memiliki kemampuan problem solving yang baik sangat diutamakan,
79a1d729-0703-411b-b71c-4dd83b69d5a5,it recruiter,"problem solving, strategic planning, jira, komunikasi",,4,hr / recruiter,teknis wajib menguasai problem solving strategic planning jira serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
f4a73c9a-18ce-40bd-baa0-dfc605111f63,data analyst,"scrum, machine learning, r, pandas, tableau",,5,data analyst,teknis wajib menguasai scrum machine learning r pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
d1bed677-ecfc-4488-89ab-357e6b1b5a4e,machine learning engineer,"problem solving, leadership, r, sql, pandas, tableau",senior level,6,data scientist / ml engineer,teknis wajib menguasai problem solving leadership r sql pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
da0e3ab1-2f0e-408b-a237-92a87ee2e974,full stack developer,"postgresql, javascript, jira, react, typescript, strategic planning",senior level,6,fullstack developer,teknis wajib menguasai postgresql javascript jira react typescript serta strategic planning memiliki kemampuan problem solving yang baik sangat diutamakan,
369c7f31-3cf7-4115-bcdf-98220c536de2,data scientist,"statistika, scikit-learn, data visualization, negosiasi, leadership, python, r, tableau",,8,researcher,teknis wajib menguasai statistika scikitlearn data visualization negosiasi leadership python r serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
59fcef68-b66c-4ad7-af2a-629e1b364f36,data scientist,"statistika, data visualization, scrum, sql, pandas, tableau",entry level,6,researcher,teknis wajib menguasai statistika data visualization scrum sql pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
a66cb344-591e-4442-be21-26ca8e863a54,machine learning engineer,"statistika, leadership, r, tensorflow, pandas, tableau",,6,data scientist / ml engineer,teknis wajib menguasai statistika leadership r tensorflow pandas serta tableau memiliki kemampuan problem solving yang baik sangat diutamakan,
547079a0-0335-42dd-b734-59570ea9a137,product manager,"project management, scrum, problem solving, leadership, agile",entry level,5,product manager,teknis wajib menguasai project management scrum problem solving leadership serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
daa96efb-0b24-46a4-8add-5a1fc43a3d5a,it recruiter,"negosiasi, strategic planning, komunikasi",,3,hr / recruiter,teknis wajib menguasai negosiasi strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
7ade129d-3fb3-42a9-b953-eb4741980699,frontend developer,"docker, negosiasi, problem solving, python, mongodb",,5,frontend developer,teknis wajib menguasai docker negosiasi problem solving python serta mongodb memiliki kemampuan problem solving yang baik sangat diutamakan,
a52be98b-04f7-442f-93f7-4f9f9cfbcc38,devops engineer,"postgresql, fastapi, scrum, python, agile, nuxt.js",,6,devops / cloud engineer,teknis wajib menguasai postgresql fastapi scrum python agile serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
3a8b4a01-3d35-4bdf-b058-f8ebe27a25b4,it recruiter,"project management, jira, negosiasi, problem solving, leadership, komunikasi",,6,hr / recruiter,teknis wajib menguasai project management jira negosiasi problem solving leadership serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
22ad6e89-cc1c-4ce7-a061-2836ce8a4652,product manager,"project management, jira, scrum, negosiasi, strategic planning, agile",,6,product manager,teknis wajib menguasai project management jira scrum negosiasi strategic planning serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
a8f4ba7b-4f99-43be-833f-8f965f0291ca,product manager,"jira, scrum, leadership, agile, komunikasi",senior level,5,product manager,teknis wajib menguasai jira scrum leadership agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
677dd715-433f-417b-9db9-7632fd2ec2ae,data scientist,"statistika, data visualization, leadership, python, problem solving, r",,6,researcher,teknis wajib menguasai statistika data visualization leadership python problem solving serta r memiliki kemampuan problem solving yang baik sangat diutamakan,
c0da3ab6-e9fc-4bdb-9a52-f78afcb2a366,it recruiter,"project management, negosiasi, leadership, strategic planning, agile",entry level,5,hr / recruiter,teknis wajib menguasai project management negosiasi leadership strategic planning serta agile memiliki kemampuan problem solving yang baik sangat diutamakan,
3e1a7822-a8aa-4546-bc47-5594e14e407c,it recruiter,"project management, jira, scrum, negosiasi, problem solving, strategic planning, komunikasi",,7,hr / recruiter,teknis wajib menguasai project management jira scrum negosiasi problem solving strategic planning serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
73cc7cca-e1e1-4eee-b2bb-b901f2b68704,full stack developer,"postgresql, docker, react, vue.js, strategic planning, redis, nuxt.js",senior level,7,fullstack developer,teknis wajib menguasai postgresql docker react vuejs strategic planning redis serta nuxtjs memiliki kemampuan problem solving yang baik sangat diutamakan,
cbd6073e-40bc-4a98-ba8f-2e52838f1953,ui/ux designer,"project management, photoshop, design system, wireframing, figma",,5,ux / ui designer,teknis wajib menguasai project management photoshop design system wireframing serta figma memiliki kemampuan problem solving yang baik sangat diutamakan,
829c6b3a-9b25-4dd9-9d9d-a02a746a2acd,frontend developer,"docker, git, negosiasi, vue.js, python, problem solving",,6,frontend developer,teknis wajib menguasai docker git negosiasi vuejs python serta problem solving memiliki kemampuan problem solving yang baik sangat diutamakan,
e9c11ba4-3757-4f69-b1ec-34aae8685047,it recruiter,"scrum, negosiasi, leadership, agile, komunikasi",,5,hr / recruiter,teknis wajib menguasai scrum negosiasi leadership agile serta komunikasi memiliki kemampuan problem solving yang baik sangat diutamakan,
ce1bdb7c-5bc8-4758-b2a5-64960cf157b1,devops engineer,"postgresql, git, strategic planning, komunikasi, node.js",senior level,5,devops / cloud engineer,teknis wajib menguasai postgresql git strategic planning komunikasi serta nodejs memiliki kemampuan problem solving yang baik sangat diutamakan,
